Id,age,job,marital,education,default,Acc_balance,housing,loan,contact,day,month,duration,campaign,poutcome,deposit
8351,43,admin.,divorced,secondary,no,3350,yes,yes,unknown,29,may,488,1,unknown,no
8352,40,services,married,secondary,no,-116,yes,no,unknown,29,may,176,3,unknown,no
8353,27,services,single,secondary,no,2457,yes,no,unknown,29,may,123,4,unknown,no
8354,44,management,married,tertiary,no,612,yes,no,unknown,29,may,88,2,unknown,no
8355,32,blue-collar,single,secondary,no,7712,yes,yes,unknown,29,may,768,4,unknown,no
8356,42,blue-collar,married,unknown,no,1123,yes,no,unknown,29,may,105,3,unknown,no
8357,55,management,married,tertiary,no,856,yes,yes,unknown,29,may,101,4,unknown,no
8358,45,blue-collar,married,primary,no,19,yes,no,unknown,29,may,33,2,unknown,no
8359,51,management,divorced,secondary,no,3348,yes,no,unknown,29,may,122,2,unknown,no
8360,37,management,married,tertiary,no,21,yes,no,unknown,29,may,52,2,unknown,no
8361,48,technician,married,secondary,no,256,yes,no,unknown,29,may,150,4,unknown,no
8362,34,management,divorced,tertiary,no,500,yes,no,unknown,29,may,399,1,unknown,no
8363,33,technician,married,tertiary,no,16992,yes,no,unknown,29,may,58,1,unknown,no
8364,30,admin.,married,secondary,no,2931,yes,no,unknown,29,may,199,3,unknown,no
8365,39,technician,married,secondary,no,3032,no,no,unknown,29,may,260,1,unknown,no
8366,33,blue-collar,single,unknown,no,12,yes,no,unknown,29,may,241,4,unknown,no
8367,24,student,single,secondary,no,2530,yes,no,unknown,29,may,399,5,unknown,no
8368,41,unknown,single,secondary,no,646,yes,no,unknown,29,may,40,2,unknown,no
8369,35,admin.,divorced,secondary,no,45,yes,no,unknown,29,may,167,1,unknown,no
8370,28,technician,married,secondary,no,1180,yes,no,unknown,29,may,637,3,unknown,no
8371,38,blue-collar,married,primary,no,498,yes,no,unknown,29,may,107,2,unknown,no
8372,50,management,divorced,tertiary,no,738,yes,yes,unknown,29,may,68,1,unknown,no
8373,56,technician,married,primary,no,675,yes,no,unknown,29,may,137,1,unknown,no
8374,34,management,married,tertiary,no,581,yes,no,unknown,29,may,182,1,unknown,no
8375,41,entrepreneur,married,tertiary,no,1065,yes,yes,unknown,29,may,553,1,unknown,no
8376,34,admin.,single,secondary,no,10,no,yes,unknown,29,may,310,3,unknown,no
8377,51,blue-collar,married,primary,no,1491,yes,no,unknown,29,may,206,3,unknown,no
8378,49,management,married,tertiary,no,-151,yes,no,unknown,29,may,119,2,unknown,no
8379,30,blue-collar,married,primary,no,179,yes,no,unknown,29,may,764,2,unknown,no
8380,45,blue-collar,divorced,primary,no,594,yes,no,unknown,29,may,833,2,unknown,yes
8381,38,technician,married,secondary,no,381,yes,no,unknown,29,may,126,2,unknown,no
8382,50,management,married,tertiary,no,2488,yes,no,unknown,29,may,91,2,unknown,no
8383,31,technician,married,secondary,no,222,yes,no,unknown,29,may,251,4,unknown,no
8384,41,blue-collar,married,primary,no,-252,yes,no,unknown,29,may,166,5,unknown,no
8385,35,management,single,tertiary,no,870,yes,no,unknown,29,may,188,6,unknown,no
8386,50,admin.,married,primary,no,429,no,no,unknown,29,may,60,2,unknown,no
8387,29,student,single,secondary,no,1093,yes,no,unknown,29,may,368,2,unknown,no
8388,46,blue-collar,married,primary,no,684,yes,no,unknown,29,may,414,2,unknown,no
8389,42,entrepreneur,married,secondary,no,0,yes,yes,unknown,29,may,128,3,unknown,no
8390,43,blue-collar,single,secondary,no,747,no,no,unknown,29,may,685,2,unknown,no
8391,30,management,married,tertiary,no,623,yes,no,unknown,29,may,512,5,unknown,no
8392,38,blue-collar,married,primary,no,1131,yes,no,unknown,29,may,102,3,unknown,no
8393,35,management,married,tertiary,no,1550,yes,no,unknown,29,may,1611,2,unknown,no
8394,45,management,married,tertiary,no,1929,yes,no,unknown,29,may,44,15,unknown,no
8395,41,housemaid,divorced,tertiary,no,9767,yes,no,unknown,29,may,162,2,unknown,no
8396,52,technician,married,secondary,no,963,yes,no,unknown,29,may,74,2,unknown,no
8397,38,services,divorced,primary,no,92,yes,yes,unknown,29,may,118,3,unknown,no
8398,40,housemaid,married,tertiary,no,795,yes,no,unknown,29,may,725,3,unknown,no
8399,31,blue-collar,married,primary,no,3283,yes,no,unknown,29,may,100,5,unknown,no
8400,42,technician,married,secondary,no,-158,yes,no,unknown,29,may,124,3,unknown,no
8401,36,services,married,secondary,no,0,no,no,unknown,29,may,752,2,unknown,no
8402,36,management,single,tertiary,no,891,yes,no,unknown,29,may,233,5,unknown,no
8403,33,technician,married,secondary,no,1844,yes,no,unknown,29,may,241,3,unknown,no
8404,39,blue-collar,divorced,secondary,no,94,yes,no,unknown,29,may,430,1,unknown,no
8405,37,management,married,tertiary,no,-113,yes,no,unknown,29,may,219,3,unknown,no
8406,49,blue-collar,married,secondary,no,0,yes,no,unknown,29,may,67,2,unknown,no
8407,37,technician,married,tertiary,no,472,yes,no,unknown,29,may,294,3,unknown,no
8408,38,blue-collar,married,unknown,no,976,yes,no,unknown,29,may,318,2,unknown,no
8409,33,blue-collar,married,primary,no,233,yes,no,unknown,29,may,428,1,unknown,no
8410,35,blue-collar,married,secondary,no,807,yes,no,unknown,29,may,1185,3,unknown,no
8411,45,admin.,married,secondary,no,142,yes,yes,unknown,29,may,110,3,unknown,no
8412,32,management,single,tertiary,no,1731,yes,yes,unknown,29,may,323,3,unknown,no
8413,55,retired,married,secondary,no,2749,yes,yes,unknown,29,may,58,2,unknown,no
8414,43,management,married,tertiary,yes,-3372,yes,no,unknown,29,may,386,2,unknown,no
8415,40,blue-collar,married,secondary,no,100,yes,no,unknown,29,may,218,2,unknown,no
8416,34,technician,married,secondary,no,149,yes,no,unknown,29,may,153,2,unknown,no
8417,55,retired,divorced,primary,no,53,yes,no,unknown,29,may,84,2,unknown,no
8418,58,blue-collar,married,primary,no,5788,no,no,unknown,29,may,130,2,unknown,no
8419,37,admin.,married,secondary,no,99,yes,no,unknown,29,may,113,2,unknown,no
8420,45,blue-collar,married,secondary,no,90,yes,no,unknown,29,may,744,6,unknown,no
8421,28,services,single,secondary,no,6332,yes,no,unknown,29,may,76,4,unknown,no
8422,25,blue-collar,single,secondary,no,1429,yes,no,unknown,29,may,187,3,unknown,no
8423,39,management,single,secondary,no,835,yes,no,unknown,29,may,587,4,unknown,no
8424,46,blue-collar,married,primary,no,-169,no,yes,unknown,29,may,336,3,unknown,no
8425,39,admin.,married,secondary,yes,0,no,no,unknown,29,may,59,3,unknown,no
8426,31,student,single,tertiary,no,479,yes,no,unknown,29,may,72,12,unknown,no
8427,47,admin.,married,secondary,no,869,yes,no,unknown,29,may,216,2,unknown,no
8428,54,blue-collar,divorced,secondary,no,0,yes,yes,unknown,29,may,273,2,unknown,no
8429,29,blue-collar,single,secondary,no,-125,yes,no,unknown,29,may,198,3,unknown,no
8430,38,blue-collar,single,secondary,no,522,yes,no,unknown,29,may,347,2,unknown,no
8431,29,technician,single,secondary,no,404,yes,no,unknown,29,may,286,2,unknown,no
8432,31,management,single,tertiary,no,524,yes,yes,unknown,29,may,668,2,unknown,no
8433,36,management,single,tertiary,no,0,yes,no,unknown,29,may,211,6,unknown,no
8434,34,technician,divorced,secondary,no,-276,yes,no,unknown,29,may,175,3,unknown,no
8435,54,management,married,tertiary,no,107,yes,no,unknown,29,may,324,3,unknown,no
8436,56,blue-collar,married,primary,no,1798,yes,no,unknown,29,may,228,3,unknown,no
8437,31,management,single,tertiary,no,457,yes,no,unknown,29,may,38,9,unknown,no
8438,28,management,single,tertiary,no,1086,yes,no,unknown,29,may,128,2,unknown,no
8439,58,management,married,tertiary,no,4265,yes,no,unknown,29,may,96,2,unknown,no
8440,45,admin.,married,secondary,no,5244,yes,no,unknown,29,may,18,16,unknown,no
8441,37,admin.,single,secondary,no,0,yes,no,unknown,29,may,147,4,unknown,no
8442,47,blue-collar,married,secondary,no,0,yes,no,unknown,29,may,135,2,unknown,no
8443,47,blue-collar,married,secondary,no,762,yes,no,unknown,29,may,56,3,unknown,no
8444,41,blue-collar,married,secondary,no,51,yes,no,unknown,29,may,39,22,unknown,no
8445,52,unemployed,married,secondary,no,32,yes,no,unknown,29,may,144,5,unknown,no
8446,42,technician,married,secondary,no,2,no,no,unknown,29,may,249,2,unknown,no
8447,48,admin.,married,tertiary,no,960,yes,no,unknown,29,may,286,3,unknown,no
8448,32,technician,divorced,secondary,no,211,yes,yes,unknown,29,may,230,4,unknown,no
8449,31,admin.,single,secondary,no,0,yes,yes,unknown,29,may,183,3,unknown,no
8450,59,technician,married,primary,no,3163,yes,no,unknown,29,may,240,2,unknown,no
8451,45,housemaid,married,secondary,no,1041,yes,no,unknown,29,may,238,3,unknown,no
8452,38,blue-collar,married,primary,no,714,yes,no,unknown,29,may,225,3,unknown,no
8453,56,services,married,secondary,no,705,yes,no,unknown,29,may,151,2,unknown,no
8454,37,blue-collar,married,primary,no,1053,yes,no,unknown,29,may,194,2,unknown,no
8455,29,management,married,tertiary,no,1366,yes,no,unknown,29,may,273,3,unknown,no
8456,40,blue-collar,divorced,unknown,no,1171,yes,no,unknown,29,may,431,2,unknown,no
8457,59,retired,married,secondary,no,9976,yes,no,unknown,29,may,57,2,unknown,no
8458,29,blue-collar,single,secondary,no,-20,yes,no,unknown,29,may,814,2,unknown,yes
8459,25,unemployed,married,secondary,no,285,yes,no,unknown,29,may,859,2,unknown,no
8460,51,blue-collar,married,primary,no,844,yes,no,unknown,29,may,184,3,unknown,no
8461,38,management,divorced,tertiary,no,4692,yes,no,unknown,29,may,1363,2,unknown,yes
8462,42,blue-collar,married,secondary,no,205,yes,yes,unknown,29,may,313,2,unknown,no
8463,32,blue-collar,married,secondary,no,298,yes,no,unknown,29,may,142,7,unknown,no
8464,31,services,single,secondary,no,203,yes,no,unknown,29,may,442,3,unknown,no
8465,34,blue-collar,married,primary,no,1031,yes,no,unknown,29,may,751,3,unknown,yes
8466,43,technician,married,secondary,no,-235,yes,yes,unknown,29,may,260,2,unknown,no
8467,42,admin.,single,primary,no,629,yes,no,unknown,29,may,164,3,unknown,no
8468,30,blue-collar,married,secondary,no,125,yes,no,unknown,29,may,238,2,unknown,no
8469,53,blue-collar,married,primary,no,95,yes,no,unknown,29,may,53,3,unknown,no
8470,48,blue-collar,married,unknown,no,2201,yes,no,unknown,29,may,364,2,unknown,no
8471,32,management,single,tertiary,no,406,no,no,unknown,29,may,35,24,unknown,no
8472,29,blue-collar,single,secondary,no,0,yes,no,unknown,29,may,106,4,unknown,no
8473,27,technician,single,secondary,no,357,yes,no,unknown,29,may,382,3,unknown,no
8474,39,blue-collar,married,primary,no,0,no,no,unknown,29,may,191,5,unknown,no
8475,40,blue-collar,married,secondary,no,271,yes,no,unknown,29,may,483,2,unknown,no
8476,40,management,married,secondary,no,1576,yes,yes,unknown,29,may,253,3,unknown,no
8477,46,blue-collar,married,secondary,no,0,yes,no,unknown,29,may,328,2,unknown,no
8478,34,services,married,secondary,no,88,yes,yes,unknown,29,may,82,2,unknown,no
8479,58,technician,married,secondary,no,4299,yes,no,unknown,29,may,348,3,unknown,no
8480,49,blue-collar,married,primary,no,287,yes,no,unknown,29,may,155,2,unknown,no
8481,30,blue-collar,married,secondary,no,486,yes,no,unknown,29,may,1109,3,unknown,yes
8482,44,blue-collar,single,primary,no,1593,yes,no,unknown,29,may,828,3,unknown,yes
8483,53,blue-collar,married,secondary,no,1852,yes,no,unknown,29,may,134,4,unknown,no
8484,30,services,divorced,secondary,no,63,yes,no,unknown,29,may,96,5,unknown,no
8485,30,blue-collar,single,secondary,no,17,yes,no,unknown,29,may,197,9,unknown,no
8486,37,management,married,tertiary,no,1689,yes,no,unknown,29,may,645,2,unknown,no
8487,39,blue-collar,married,secondary,no,0,yes,no,unknown,29,may,209,3,unknown,no
8488,27,admin.,single,secondary,no,-181,yes,yes,unknown,29,may,81,4,unknown,no
8489,46,technician,married,secondary,no,2527,yes,yes,unknown,29,may,201,3,unknown,no
8490,32,blue-collar,married,secondary,no,544,no,no,unknown,29,may,69,3,unknown,no
8491,47,services,married,secondary,no,795,yes,no,unknown,29,may,42,3,unknown,no
8492,56,technician,single,secondary,no,3499,yes,no,unknown,29,may,248,3,unknown,no
8493,35,blue-collar,single,secondary,no,1253,no,no,unknown,29,may,2260,2,unknown,no
8494,58,self-employed,married,tertiary,no,-81,no,no,unknown,29,may,54,22,unknown,no
8495,30,blue-collar,single,secondary,no,196,yes,no,unknown,29,may,91,7,unknown,no
8496,40,blue-collar,married,secondary,no,1100,yes,no,unknown,29,may,660,2,unknown,no
8497,34,blue-collar,married,primary,no,425,yes,no,unknown,29,may,182,6,unknown,no
8498,52,blue-collar,married,primary,no,17,yes,no,unknown,29,may,30,2,unknown,no
8499,28,services,married,secondary,no,222,yes,no,unknown,29,may,101,23,unknown,no
8500,44,services,divorced,secondary,no,496,yes,yes,unknown,29,may,54,15,unknown,no
8501,38,management,single,tertiary,no,6836,yes,no,unknown,29,may,374,4,unknown,no
8502,30,services,single,tertiary,no,3516,yes,no,unknown,29,may,447,4,unknown,no
8503,36,blue-collar,married,primary,yes,-1168,yes,no,unknown,29,may,216,7,unknown,no
8504,31,blue-collar,single,primary,no,-502,yes,no,unknown,29,may,76,4,unknown,no
8505,42,blue-collar,married,primary,no,163,yes,no,unknown,29,may,62,6,unknown,no
8506,51,management,single,tertiary,no,3087,yes,no,unknown,29,may,86,4,unknown,no
8507,44,blue-collar,married,secondary,no,3610,yes,no,unknown,29,may,23,15,unknown,no
8508,58,blue-collar,married,secondary,no,1298,yes,no,unknown,29,may,516,4,unknown,no
8509,32,management,single,tertiary,no,3886,yes,yes,unknown,29,may,151,7,unknown,no
8510,44,blue-collar,married,secondary,no,-431,yes,no,unknown,29,may,52,8,unknown,no
8511,25,blue-collar,married,primary,no,172,yes,no,unknown,29,may,95,3,unknown,no
8512,46,entrepreneur,married,primary,no,171,yes,no,unknown,29,may,52,3,unknown,no
8513,54,blue-collar,married,unknown,no,6251,yes,no,unknown,29,may,421,3,unknown,no
8514,46,management,married,tertiary,no,385,yes,no,unknown,29,may,52,4,unknown,no
8515,45,services,married,secondary,no,561,yes,no,unknown,29,may,340,7,unknown,no
8516,20,student,single,tertiary,no,2764,yes,no,unknown,29,may,139,2,unknown,no
8517,26,services,divorced,secondary,no,1600,yes,yes,unknown,30,may,288,3,unknown,no
8518,36,technician,married,secondary,no,1345,yes,no,unknown,30,may,231,3,unknown,no
8519,44,technician,married,secondary,no,378,yes,no,unknown,30,may,203,2,unknown,no
8520,40,blue-collar,married,primary,no,-476,yes,no,unknown,30,may,105,2,unknown,no
8521,43,blue-collar,married,unknown,yes,-715,yes,no,unknown,30,may,67,3,unknown,no
8522,44,blue-collar,married,secondary,no,2885,yes,no,unknown,30,may,63,3,unknown,no
8523,46,blue-collar,married,primary,no,476,yes,no,unknown,30,may,311,4,unknown,no
8524,49,admin.,married,secondary,no,2501,yes,no,unknown,30,may,50,2,unknown,no
8525,24,student,single,secondary,no,7,yes,no,unknown,30,may,86,3,unknown,no
8526,33,blue-collar,married,primary,no,331,yes,no,unknown,30,may,139,3,unknown,no
8527,33,services,married,secondary,no,1785,yes,no,unknown,30,may,287,12,unknown,no
8528,46,entrepreneur,married,primary,no,1757,yes,no,unknown,30,may,396,3,unknown,no
8529,36,blue-collar,married,secondary,no,604,yes,no,unknown,30,may,235,1,unknown,no
8530,44,management,married,tertiary,no,1732,yes,no,unknown,30,may,43,1,unknown,no
8531,36,management,married,secondary,no,1898,yes,yes,unknown,30,may,233,1,unknown,no
8532,40,services,divorced,secondary,no,1959,yes,no,unknown,30,may,177,1,unknown,no
8533,37,blue-collar,married,primary,no,949,yes,no,unknown,30,may,149,1,unknown,no
8534,37,self-employed,divorced,tertiary,no,601,yes,no,unknown,30,may,422,1,unknown,no
8535,50,technician,married,tertiary,no,11804,yes,no,unknown,30,may,83,1,unknown,no
8536,40,blue-collar,divorced,primary,no,548,yes,yes,unknown,30,may,324,1,unknown,no
8537,38,blue-collar,married,primary,no,563,yes,no,unknown,30,may,287,1,unknown,no
8538,55,blue-collar,married,secondary,no,471,yes,no,unknown,30,may,58,2,unknown,no
8539,37,technician,married,secondary,no,490,yes,no,unknown,30,may,226,1,unknown,no
8540,52,management,married,secondary,no,428,yes,no,unknown,30,may,153,1,unknown,no
8541,60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,unknown,no
8542,38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,unknown,no
8543,33,management,single,tertiary,no,923,yes,no,unknown,30,may,118,6,unknown,no
8544,36,management,single,tertiary,no,7606,yes,no,unknown,30,may,917,1,unknown,yes
8545,37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,unknown,no
8546,26,services,single,secondary,yes,-599,yes,yes,unknown,30,may,62,3,unknown,no
8547,38,entrepreneur,single,secondary,no,473,yes,yes,unknown,30,may,133,4,unknown,no
8548,50,entrepreneur,married,primary,no,237,yes,yes,unknown,30,may,184,4,unknown,no
8549,33,blue-collar,married,secondary,no,-338,yes,no,unknown,30,may,91,9,unknown,no
8550,44,unemployed,divorced,primary,no,757,no,no,unknown,30,may,498,4,unknown,no
8551,27,blue-collar,married,unknown,no,-442,yes,no,unknown,30,may,85,7,unknown,no
8552,37,technician,single,secondary,no,1255,yes,no,unknown,30,may,224,2,unknown,no
8553,25,student,single,secondary,no,1790,no,no,unknown,30,may,242,3,unknown,no
8554,34,blue-collar,single,secondary,no,68,yes,no,unknown,30,may,192,6,unknown,no
8555,44,services,single,secondary,no,-389,yes,no,unknown,30,may,207,4,unknown,no
8556,40,technician,single,secondary,no,5637,yes,no,unknown,30,may,553,3,unknown,yes
8557,43,admin.,married,secondary,no,1807,yes,yes,unknown,30,may,711,1,unknown,no
8558,35,services,married,secondary,no,0,no,no,unknown,30,may,147,9,unknown,no
8559,55,management,divorced,primary,no,3629,yes,no,unknown,30,may,87,1,unknown,no
8560,42,management,married,tertiary,no,2440,yes,no,unknown,30,may,199,2,unknown,no
8561,55,admin.,single,secondary,no,1854,yes,no,unknown,30,may,34,2,unknown,no
8562,30,blue-collar,single,secondary,no,931,yes,no,unknown,30,may,65,7,unknown,no
8563,53,management,married,tertiary,no,146,no,no,unknown,30,may,150,1,unknown,no
8564,50,management,married,tertiary,no,11528,yes,no,unknown,30,may,57,1,unknown,no
8565,55,technician,divorced,tertiary,no,0,yes,no,unknown,30,may,234,1,unknown,no
8566,35,blue-collar,single,primary,no,293,yes,no,unknown,30,may,521,2,unknown,no
8567,58,retired,married,secondary,no,987,yes,no,unknown,30,may,555,1,unknown,no
